Step,DeltaQ
296,0.009813995434601042
297,0.00605416071306264
298,0.009687220427615939
299,0.007778891702833635
300,0.03827868730169459
301,0.013189961514480375
302,0.009442148085311297
303,0.009371682252462987
304,0.0038498677546559
305,0.011075984586272236
306,0.010993687907077998
307,0.010912122103562183
308,0.009028449138034134
309,0.03429643031351026
310,0.049463487360554725
311,0.009110230050074497
312,0.0072546788214251645
313,0.007201323395268355
314,0.008929742011972941
315,0.019382743463763452
316,0.037663769167002425
317,0.0036198819493691303
318,0.010661839225627023
319,0.007056981929619122
320,0.007005606350605875
321,0.008711194153680157
322,0.0068949571829286516
323,0.01858511480817171
324,0.0065472087724526284
325,0.03935847419404814
326,0.008639971397990776
327,0.006842164040070209
328,0.01955608895122607
329,0.03508474139774631
330,0.010317293117068749
331,0.015609149074705675
332,0.029384099520614493
333,0.015098100653200053
334,0.03390596514026878
335,0.008611040950875726
336,0.00854978498580139
337,0.006787910017145515
338,0.06102313093282108
339,0.006726282356041446
340,0.010060619744951538
341,0.02757475780338625
342,0.07070288952876083
343,0.006727030976689141
344,0.00835719239285404
345,0.006624391646316896
346,0.030347613476155555
347,0.0426247386332983
348,0.008367246484628055
349,0.009969584910874296
350,0.0032703162530853813
351,0.01525094506531488
352,0.02986074774761771
353,0.008252492230790498
354,0.008195280518017878
355,0.008138546283573245
356,0.0031693370554914946
357,0.011319328711893117
358,0.033918681644244886
359,0.028076510323791548
360,0.007947206064711665
361,0.0046499799746615444
362,0.010919362630059659
363,0.034907052396766586
364,0.046022386627872724
365,0.009468361722716923
366,0.007798639936023921
367,0.0371338746077432
368,0.04594549150454896
369,0.006296783919795601
370,0.004661723135968021
371,0.014546676484532117
372,0.06397752867492834
373,0.0030978966805197405
374,0.006236390879043041
375,0.007770948775613684
376,0.03583775561088398
377,0.047853363077874855
378,0.007856365566233814
379,0.007803791904942736
380,0.0093124671395457
381,0.02789067731516659
382,0.06653783001677048
383,0.004688742165113169
384,0.007754334234104654
385,0.010793433604628033
386,0.006095348148939639
387,0.009133219329247266
388,0.004464791981296123
389,0.00667666445994497
390,0.026331903450992455
391,0.005975015267902339
392,0.0028882047246188147
393,0.00716271419930492
394,0.023474971807561307
395,0.007434280381678926
396,0.010408937879978986
397,0.007323818347553246
398,0.011467046306645523
399,0.006316177932004119
400,0.019558065130906632
401,0.018201652913177324
402,0.04491581069250439
403,0.007254898269547061
404,0.0042328063656147386
405,0.022694418108789804
406,0.031801170523011346
407,0.00827793508582153
408,0.010925649760715639
409,0.04300418319694044
410,0.045188668502876395
411,0.05786841263426568
412,0.004481455194405903
413,0.005001975851521623
414,0.02250799375613377
415,0.008822494120532376
416,0.005861830451551864
417,0.008723389691424721
418,0.004328627836010623
419,0.008632005592097869
420,0.002814606632360883
421,0.008548137415789192
422,0.00992919223660782
423,0.004138357134329862
424,0.0069707675572834304
425,0.008353354655697975
426,0.009724479166486555
427,0.0039809554665941604
428,0.009060759824645048
429,0.01835063492671618
430,0.003978637816888231
431,0.003953858946748712
432,0.008244005368987839
433,0.005583222135355337
434,0.024154655016560778
435,0.02479074484669508
436,0.037958696769286204
437,0.02501389522327213
438,0.01792621312462661
439,0.04993690450465722
440,0.008150358977217387
441,0.017859359045093948
442,0.04013748950668328
443,0.006835029467532117
444,0.008166323593949754
445,0.022127359287526627
446,0.03246233907934315
447,0.0005471958698564094
448,0.011436032537035068
449,0.023196783643005592
450,0.012927753728132263
451,0.006757600274505782
452,0.024548649524268384
453,0.021195396783168508
454,0.011092434395087114
455,0.005417567478421814
456,0.03186810814141727
457,0.03907839344989217
458,0.03565844239785898
459,0.019237727455166165
460,0.03017331179467142
461,0.02022584367630409
462,0.006409453256786213
463,0.014204592629845747
464,0.014052619553638346
465,0.026796023761695986
466,0.006837251171709191
467,0.0028384798118905596
468,0.0075517337105617255
469,0.006318958278904052
470,0.007585085264377733
471,0.02372729560046649
472,0.008038304917420636
473,0.014060813858504106
474,0.016878385741030066
475,0.006194222201794108
476,0.010208441003397573
477,0.012820730246437151
478,0.005996353302974433
479,0.005961331020019944
480,0.0161374230787088
481,0.003577357268764514
482,0.019940339519432415
483,0.002067860792640097
484,0.006034847790913345
485,0.007264790629991191
486,0.005960364811460561
487,0.008641742894343052
488,0.010505163281957497
489,0.01949060436779726
490,0.04775825510228203
491,0.011368075142280665
492,0.012210927600287969
493,0.004578072205820627
494,0.003309527613034602
495,0.005770281531219723
496,0.005737321191404687
497,0.0057045917187097395
498,0.004439673983234194
499,0.006874317684185005
500,0.005607762027399099
501,0.02947792260772597
502,0.014130740426249289
503,0.0067737981673863246
504,0.0006469952599781337
505,0.02825946039538829
506,0.04200837881766373
507,0.010507472768388704
508,0.001823631890291555
509,0.011231672430176198
510,0.0013856556876181703
511,0.04436220093410234
512,0.004252894235310611
513,0.009345819669372535
514,0.0015003803932966964
515,0.005449215979290711
516,0.005086311255423359
517,0.003871616264773614
518,0.0012911270788846796
519,0.00530786216558865
520,0.008878650971928748
521,0.00404253607462457
522,0.006309307346058279
523,0.002911657812382451
524,0.008494444768040177
525,0.001898249351386383
526,0.029556172120751567
527,0.038913297532625984
528,0.009219488318349844
529,0.003497673719332184
530,0.010128035260775103
531,0.006011254255508636
532,0.0036758284740245895
533,0.0036558060413924842
534,0.01018509269382073
535,0.018639896745599405
536,0.005940561772173281
537,0.0010433669536320522
538,0.006520252720458863
539,0.01053854858184744
540,0.01771191431811847
541,0.002501166872400429
542,0.02857180247097002
543,0.03955929494621452
544,0.003698089871641219
545,0.0045401754532412575
546,0.006063089955355316
547,0.006030641630029976
548,0.00491423691200632
549,0.004746549612220097
550,0.004721242387118796
551,0.005804450347125734
552,0.005773579979926113
553,0.0035350724457752225
554,0.0035163184057520613
555,0.004597195671555143
556,0.006767486744310602
557,0.0034896755087960862
558,0.0036775511359106172
559,0.002567423436149241
560,0.0025539042261202294
561,0.003626853145544562
562,0.005471756320049703
563,0.026973966708233155
564,0.006754565984251809
565,0.007796933613411716
566,0.023130356576093525
567,0.005797308721799288
568,0.015937185662821096
569,0.005578125549885016
570,0.005549114034719915
571,0.005367391457232973
572,0.004888165470509298
573,0.006724802879109593
574,0.01552003084045317
575,0.0070985159003518206
576,0.016047801018354457
577,0.004292501905166057
578,0.004769316785606659
579,0.006635511573110486
580,0.013232675967723484
581,0.004378674246597436
582,0.0053978871094189085
583,0.021434599360615092
584,0.025530520962595116
585,0.013399338899762081
586,0.01992945897143894
587,0.03407727600859306
588,0.004415270453266507
589,0.0017281200588834533
590,0.013401683516052532
591,0.004367147487545964
592,0.004207397566949322
593,0.011565460529394334
594,0.0179307692375128
595,0.03042247579306645
596,0.004350223485118709
597,0.005339168448444731
598,0.0024645949617558838
599,0.0031092568433079837
600,0.028827712339411143
601,0.011142037782556624
602,0.029414141708318242
603,0.001375616621591913
604,0.012664591751098242
605,0.003973239384868599
606,0.011307336204623097
607,0.002344894439751055
608,0.0007108868114740208
609,0.010948408705656387
610,0.036762441509917934
611,0.006167260032548638
612,0.005155843214145639
613,0.003537701050529085
614,0.003910182322942046
615,0.003890923977620364
616,0.010243835019420944
617,1.9760656380762853e-05
618,0.00990987785928743
619,0.0051809975561183386
620,0.006034643670955742
621,0.021695402953635035
622,0.005014779156197635
623,0.0012917872923474683
624,0.00015188867588955546
625,0.003744861395007959
626,0.004680477258953264
627,0.009488047823316137
628,0.003057241663084076
629,0.005886761026359988
630,0.0027140523003781336
631,0.009035974511916178
632,0.0008309258722880575
633,0.003609319882866391
634,0.0045306040317016905
635,0.009682307866425877
636,0.004618207110976602
637,0.006273621321458922
638,0.0029663394532906118
639,0.00026882595930888264
640,0.00923269222501899
641,0.003073536119744036
642,0.0006403246014776709
643,0.00918743475743633
644,0.0017990116825292723
645,0.006963798229576934
646,0.002906847284517955
647,0.01867382256493033
648,0.026342357833354535
649,0.002154113459153617
650,0.007504224877931787
651,0.001903052409479633
652,0.012023060983172407
653,0.026170516939771793
654,0.0024205822618821315
655,0.004414783219229612
656,0.014628556148376437
657,0.0033546861334528
658,0.0006550774875762055
659,0.004223383162383243
660,0.002421532705448648
661,0.004188779054196123
662,0.0032817526492052718
663,0.0032664689894652543
664,0.007309342806619545
665,0.003328256797606066
666,0.0011772866194454945
667,0.015261878236403598
668,0.018725846517736233
669,0.003199700701656427
670,0.003912015462017138
671,0.004171029611142796
672,0.0008891969769277974
673,0.0014193264801594108
674,0.00643909885533267
675,0.004873497478432576
676,0.004293754340744416
677,0.0022442274002707485
678,0.003660637532585387
679,0.0008766325430908939
680,0.002235476125523439
681,0.0054369715190953904
682,0.00036275701623633694
683,0.006119069331832705
684,0.0023360113757315837
685,0.002178143308678049
686,0.0038599838435842138
687,0.00412728428199749
688,0.0060498413095226855
689,0.002331990803038142
690,0.0029699743686288915
691,0.0057804539851387116
692,0.005144809627860347
693,0.000655182911039276
694,0.002924433595371756
695,0.0020805384957975903
696,0.000413010060304142
697,0.0028934729300618134
698,0.002880517840536223
699,0.0028676350275727014
700,0.001209857348935639
701,0.002846135071480349
702,0.002833448168065855
703,0.002820831744574148
704,0.003624208512999605
705,0.004422397942808853
706,0.0003394576482171896
707,0.0027710650645578205
708,0.001949378758088205
709,0.0027485524143118223
710,0.0027364078179012985
711,0.003528898682120918
712,0.0027103807715309625
713,0.002698444090578178
714,0.0026865729539367056
715,0.013103488103756167
716,0.022664146217740044
717,0.004879816967125139
718,0.003234631394030796
719,0.004343147292546812
720,0.004831360432692833
721,0.004810267371398114
722,0.004789289160409105
723,0.003982955140582112
724,0.0027788260830259315
725,0.002611557154944766
726,0.00378579714225058
727,0.004714585502883839
728,0.019229498424862213
729,0.0027107347454993214
730,0.0030474403942715167
731,0.004832577310313946
732,0.0038789991605678864
733,0.0038622818245175328
734,0.0017376679738516643
735,0.004677813658344743
736,0.0053568796259866325
737,0.013523785529581778
738,0.023584578219071006
739,0.005343440489848028
740,0.003802209618906982
741,0.00454363137023428
742,0.0037680837842044568
743,0.004506657936882652
744,0.004487462300290623
745,0.0044683687033986175
746,0.0036992543233416164
747,0.02196158525026537
748,0.004423305377461606
749,0.005150194751040615
750,0.004384257799658231
751,0.004365721365076514
752,0.004347282754904924
753,0.0021098915560162634
754,0.0035774069803007347
755,0.004299072935291859
756,0.0035457380210610623
757,0.004264624660659688
758,0.004979042214266816
759,0.00422731598185111
760,0.003480221642143899
761,0.004193591964009924
762,0.004176065161097808
763,0.004158629812984538
764,0.00558842933214998
765,0.004120896147455699
766,0.003383064207662656
767,0.004807476854904014
768,0.004787509469600826
769,0.0006383079562446436
770,0.006489678681046884
771,0.004033725259252607
772,0.0021888508597023293
773,0.00563720873953133
774,0.01964356683037005
775,0.002021532966263173
776,0.0015960487930728462
777,0.005400787460726919
778,0.0039779636880892255
779,0.003961628186800681
780,0.0046461382392224415
781,0.0032283774732062565
782,0.003913122405939884
783,0.013903225267196007
784,0.02344421118997886
785,0.004604265600768098
786,0.0045854931640081364
787,0.0006662800465329077
788,0.007516094583020383
789,0.003858943109200874
790,0.00384327342292079
791,0.004513181472995731
792,0.004494892338459344
793,0.0037939367512775934
794,0.0044599868858907765
795,0.004441968127937956
796,0.004424040291475917
797,0.00372888951686412
798,0.0001376566009589908
799,0.006700592783998038
800,0.013849167108611171
801,0.018206614806741128
802,0.030664487247951483
803,0.003704960611594643
804,0.003022239569680174
805,0.004343255359107401
806,0.0029954637043785315
807,1.1958024108471577e-05
808,0.011355548702223661
809,0.018197694461889347
810,0.006619262295938677
811,7.259432967865465e-05
812,0.005803727046897134
813,3.1913891183288357e-05
814,0.005667117245953701
815,0.004242840139826676
816,0.004226055038112353
817,0.004209352873122629
818,0.01907618996867011
819,0.00418434768682463
820,0.004167859270985286
821,0.0009232545218333943
822,0.007105799548452252
823,0.00285072445188006
824,0.003481208976824135
825,0.004107948892189572
826,0.0034527471559326894
827,0.0040770661819393705
828,0.0007425730888055426
829,0.006190622870239526
830,0.003412298359049881
831,0.0040317403968839205
832,0.003384560563965966
833,0.003371392435017606
834,0.0007254783263606068
835,0.006682069620768338
836,0.0039726737643257515
837,0.0033320884980283516
838,0.018132293240025188
839,0.003935239540576507
840,0.0008007234302773725
841,0.006652768140182008
842,0.003286892883253234
843,0.0032742279191482204
844,0.003878112491351171
845,0.003863198174812954
846,0.003234330364228599
847,0.0038347128009992293
848,0.002596864836970525
849,0.0038076127807336047
850,0.0037930395887451063
851,0.01668957500438828
852,0.0037709789645403724
853,0.003756587247690346
854,0.002533725689649158
855,0.003127134935711151
856,0.003717088971727067
857,0.0037029567759669924
858,0.0030894421189904264
859,0.0030777184526038504
860,0.0030660503221047186
861,0.0030544374109713335
862,0.003042879404772103
863,0.0036248549621178405
864,0.0030188723212392077
865,0.0035985885720288824
866,0.0029950974863397484
867,0.002983817242090181
868,0.003560157895142524
869,0.002373989152669953
870,0.0029502932086793443
871,0.003523272782200104
872,0.0035100652859845205
873,0.0034969195756842097
874,0.0011616264284222133
875,0.0028954574103026154
876,0.0011499467580660117
877,0.003453959514516658
878,0.003441083964619507
879,0.0034282683025184113
880,0.003415512192702863
881,0.0036393439974791164
882,0.00708606393684974
883,0.003395442955310246
884,0.00224476535197482
885,0.0033722654234475957
886,0.0030192479035817676
887,0.007552409350331413
888,0.0027869680328793667
889,0.0033400611360367982
890,0.003327747159343586
891,0.002193237552447602
892,0.0021851664127567894
893,0.0032949000521000915
894,0.002167264701876226
895,0.0021593109450936954
896,0.0032624681229016517
897,0.003201324995124155
898,0.008690613000382541
899,0.0021384097364065546
900,0.003035266868470332
901,0.008481858937378739
902,0.002847451208195073
903,0.007170844465961945
904,0.0032166734482814707
905,0.0027308057897972304
906,0.00647338139522069
907,0.003196619866647321
908,0.0026272400843010413
909,0.0011168443929214789
910,0.007387416236048994
911,0.0029843340333486346
912,0.006657281196422504
913,0.0026253936203013417
914,0.0023284975128721186
915,0.0021487889290223716
916,0.0015619666431365697
917,0.0028013726566458175
918,0.000535203558579056
919,0.002124892205009443
920,0.0021172671830302914
921,0.0015812593117274787
922,0.0010482350103406812
923,0.007288455920002157
924,0.0019846213278633673
925,0.0015530501008789166
926,0.006554861601949735
927,0.002555474161208826
928,0.0030674318608368
929,0.0019077741733046771
930,0.0020439392077833407
931,0.00203667539607566
932,0.006880426392420258
933,0.002226234320178211
934,0.0014958653182381987
935,0.009770249530343333
936,0.019722624038810865
937,0.0017768712846910617
938,0.00047514157898409515
939,0.0057242068272538305
940,0.002624107127232378
941,0.006653958205313337
942,0.004509356792306685
943,0.0034541391013014344
944,0.0014693572567927582
945,0.0064574276749329584
946,0.0028506581539411435
947,0.007827562380782638
948,0.0009638545972798784
949,0.0013823069285459066
950,0.001938567390592727
951,0.0019317962784730636
952,0.006169860339141575
953,0.0029373805787644702
954,0.002927147026401622
955,0.0009423760366185086
956,0.0013096917611115089
957,0.0014051073916587775
958,0.005566823468376114
959,0.0016801327286946055
960,0.005929516661668188
961,0.0021835089166426513
962,0.007010881231425348
963,0.0028767781096854517
964,0.0023820097229168002
965,0.0028576489386125115
966,0.0009162210328499398
967,0.002840773579297684
968,0.0009071388811334735
969,0.0016983883018926171
970,0.0053628283236628604
971,0.0030322682664425393
972,0.005225572884158591
973,0.0018559119161665194
974,0.002147551785214752
975,0.0063560948470173795
976,0.0018452128192818495
977,0.002783657793257399
978,0.002302723176432764
979,0.0008834049092103502
980,0.0022890333881473435
981,0.0030013662632948357
982,0.004667014910466172
983,0.0008761193075264018
984,0.002736348553016077
985,0.0015327622559706544
986,0.0012866632173726966
987,0.005026843604396092
988,0.00096148044018185
989,0.0001275784335232899
990,0.003917055016172233
991,0.005363118892668828
992,0.0017894331620591508
993,0.004331010919493394
994,0.0007912450557883144
995,0.009223999370900904
996,0.013691132507856807
997,0.0012492283487151035
998,0.0012450324634984966
999,0.00124085405479879
1000,0.0016878103439024184
1001,0.004695637169638056
1002,0.0017440198958462716
1003,0.0017381857166971493
1004,0.002627414097611469
1005,0.0017253905797200986
1006,0.0021653635155856055
1007,0.0017133036364040954
1008,0.0013480731999608864
1009,0.003796493647396204
1010,0.016938593748560882
1011,0.0025817375153542876
1012,0.0020852855781927637
1013,0.005950859960237365
1014,0.0021269758211126533
1015,0.002119928480472044
1016,0.002112910058157169
1017,0.010859138691416859
1018,0.006323775440473911
1019,0.0016632252057533492
1020,0.0016577361731131557
1021,0.002517358694462457
1022,0.0025090639008356064
1023,0.011664343048482628
1024,0.01335966997420035
1025,0.0011632154348761858
1026,0.004503135404827718
1027,0.0024958117710704997
1028,0.0008196359395524766
1029,0.004012257252680174
1030,0.0007598934889228026
1031,0.000852995958379843
1032,0.0016845081029275288
1033,0.005585595691553369
1034,0.0017967322078853432
1035,0.0058929843309241114
1036,0.001700140806559114
1037,0.0016511878658980184
1038,0.0016458145487980858
1039,0.002474932594782153
1040,0.0021168931359583087
1041,0.001531110395236901
1042,0.0015261431524911107
1043,0.00020296096674399244
1044,0.0032707500688682334
1045,0.0020234043689482117
1046,0.0016054315841558253
1047,0.0007790318026170695
1048,0.0019989091506078527
1049,0.0006848537292916124
1050,0.00011223517659830762
1051,0.0019914155675961887
1052,0.0015784881145677332
1053,0.0076812160525779605
1054,0.014349921928143439
1055,0.0017895561964242912
1056,0.001967261965548195
1057,0.001878447055690069
1058,0.00037298402502217165
1059,0.002253246700992584
1060,0.0003913556712047406
1061,0.0015411057542640272
1062,0.004334011940911209
1063,0.000598980329074239
1064,0.0014567339355728848
1065,0.001056017064310133
1066,0.0008102276756838389
1067,0.005416642602361632
1068,0.002125420069027939
1069,0.0006524810208594634
1070,0.0014346636375661692
1071,0.0014301099722069388
1072,0.0034177920947524587
1073,0.0004472945632745251
1074,0.0010268890102445027
1075,0.0010236392496585367
1076,0.0006329566506704243
1077,0.0036949758894138096
1078,0.0011429971036882591
1079,0.001009291590293948
1080,0.0032223902639061386
1081,0.0006955863254716199
1082,0.0013812073810874903
1083,0.0006127544656084893
1084,0.00015803595062680031
1085,0.002221621476406588
1086,0.0009883331937194928
1087,0.0009852327734121147
1088,0.0006038958978404896
1089,0.0034487780810255053
1090,0.000972067674814836
1091,0.0009716920163547194
1092,0.0013438863042523064
1093,0.0009652077145432258
1094,0.000588463036653053
1095,0.0036889090958263093
1096,0.00012916567292342584
1097,0.0009516664234796579
1098,0.0009487045962950358
1099,0.0005757444235909848
1100,0.0009432247744394218
1101,0.0005717643866365307
1102,0.0009377840362294609
1103,0.0013019342683342483
1104,0.0009315752611780415
1105,0.0005630986828497608
1106,0.0009262166439156783
1107,0.0005592216237921832
1108,0.0009208960461182247
1109,0.0003848858066632932
1110,0.001955101328912523
1111,0.0012760273259186938
1112,0.0012720952323135304
1113,0.001268178007074905
1114,0.0012642755819536333
1115,0.0012603878890680154
1116,0.0008988862295107314
1117,0.000182299235242267
1118,0.000894138926818
1119,0.0005359099359865116
1120,0.0005342677318844746
1121,0.003258152094118172
1122,0.0020746530559909715
1123,0.00028239978435862234
1124,0.000877948676958118
1125,0.002854336075972297
1126,0.00024241448214223915
1127,0.0008687744168522915
1128,0.0008661268980609815
1129,0.0005150482088289721
1130,0.0012089691390242407
1131,0.0008582438048223562
1132,0.0008556355471818211
1133,0.0008530369943222649
1134,0.0005054775502084663
1135,0.002698568116558997
1136,0.0001494853767558535
1137,0.001184964429586044
1138,0.001181377948501261
1139,0.0008362701302790931
1140,0.0011745940068019767
1141,0.0011710461344025536
1142,0.0004885323567094257
1143,0.0008258692591704975
1144,0.0008233797599348502
1145,0.0011583560755379363
1146,0.0008180872971641495
1147,0.0004795180618222261
1148,0.0008135124298775942
1149,0.0008110683983688638
1150,0.0008086333385566302
1151,0.0008062072104566553
1152,0.000805173667360215
1153,0.0011377018270262163
1154,0.0011365641251992464
1155,0.0008020942277406906
1156,0.01545503746504971
1157,0.0008012921335129874
1158,0.0008004908413794531
1159,0.0007996903505380626
1160,0.014988767016994755
1161,0.0011322239935209755
1162,0.0007977584361940071
1163,0.0007969606777578075
1164,0.0007961637170801339
1165,0.0004620342200296612
1166,0.00046157218580966664
1167,0.0007944439469571574
1168,0.001126982836343604
1169,0.00012585585350710637
1170,0.0023228450307564152
1171,0.0004461374180015909
1172,0.0007900738192896384
1173,0.00012261707880356632
1174,0.0011224944617247434
1175,0.0011213719672631406
1176,0.0007869172619625608
1177,0.00011946367803394864
1178,0.01475497832577044
1179,0.0011193442143557775
1180,0.0007848915368082743
1181,0.0004507733119381019
1182,0.01628043048569848
1183,0.0007836558719593878
1184,0.0011162055494207124
1185,0.0007817560105380927
1186,0.0007809742545275
1187,0.0007801932802729006
1188,0.0004460797536594008
1189,0.0011123003405724141
1190,0.0007778547068983954
1191,0.0011104101855248238
1192,0.0007759664420059487
1193,0.0007751904755639583
1194,0.0011077486184218888
1195,0.0004399742031366838
1196,0.0011062008956002067
1197,0.0007717613613713592
1198,0.0011043229333433935
1199,0.015099927794823387
1200,0.00243507972841428
1201,0.0003119553079609094
1202,0.0007674501973482517
1203,0.0007666827471508597
1204,0.0010992493977370899
1205,0.0010981501483393608
1206,0.0007637186648576932
1207,0.0007629549461927176
1208,0.000762191991246608
1209,0.0010947631325886054
1210,0.0007603350361227168
1211,0.0007595747010866738
1212,0.0010921484597188336
1213,0.0010910563112591642
1214,0.0016386871048985618
1215,0.00042094842042827985
1216,0.01345006765490342
1217,0.016750676947185687
